pulled_at_utc,source,market_id,slug,question,category,condition_id,active,closed,end_date_utc,outcomes_json,clob_token_ids_json,volume_num,liquidity_num
2026-02-01T20:07:43+00:00,polymarket_gamma,78,will-lamelo-ball-be-the-first-pick-in-the-2020-nba-draft,Will LaMelo Ball be the first pick in the 2020 NBA draft?,Sports,0xaf3282bade49b72710ee874b7975af821cdb64408e965c21700db35e6a207003,True,True,2020-11-19T00:00:00Z,"[""Yes"", ""No""]","[""57790778823553166423880582006987747059210937359840166956473299453565675939910"", ""797688260865036499204123641121809430945263867511535540710711072117473231318""]",143938.78,0
2026-02-01T20:07:43+00:00,polymarket_gamma,99,will-the-seahawks-or-the-rams-win-their-week-10-nfl-matchup,Will the Seahawks or the Rams win their week 10 NFL matchup?,Sports,0xb000ca27d1dafadf8a24b2db8390129e8cbdc88312fb89e7f3c17d3465063346,True,True,2022-01-21,"[""Seahawks"", ""Rams""]","[""21490580128458894112510394136004992508039377707305952655652147049748590542557"", ""59561793275909973513608243561801182035881514735832062321797081607958340876044""]",140094.58,0
2026-02-01T20:07:43+00:00,polymarket_gamma,105,will-liverpool-win-their-match-against-leicester-this-weekend,Will Liverpool beat Leicester City in their Matchday 9 game?,Sports,0x4da97a67cde2c4567fa81229cae80dbf4e286356e0e5dab231846b00f91b0419,True,True,2020-11-23,"[""Yes"", ""No""]","[""98370319240272924612163152388564289207693090451155771747432936451466984484518"", ""84768753339660914142237948109621452760736789217335901671222076144680615459480""]",50163.47,0
2026-02-01T20:07:43+00:00,polymarket_gamma,107,will-figueiredo-win-his-ufc-255-match,Will Deiveson Figueiredo win his UFC 255 match?,Sports,0x953456ca4bc5036ba8c2b4a5d096e484095f4ffcac5531ff2bd3b898f44d29eb,True,True,2022-01-23,"[""Yes"", ""No""]","[""90197756950042102392691107760144810265067697645746824554875203007299699998954"", ""13903398457598927833288500713724527973162250737234340826425866065254573288003""]",69325.23,0
