Sport,Game_Date,Event,BetType,Is_Live,Fetched_At,Url,Source,Selection,Moneyline
NBA,2026-02-12 00:10:00+00:00,ATL vs CHA,Moneyline,False,2026-02-11 21:26:28.718876+00:00,https://sportsbook.fanduel.com/navigation/nba?tab=upcoming&eventId=35244663,FanDuel,ATL,1500
NBA,2026-02-12 00:10:00+00:00,ATL vs CHA,Moneyline,False,2026-02-11 21:26:28.718876+00:00,https://sportsbook.fanduel.com/navigation/nba?tab=upcoming&eventId=35244663,FanDuel,CHA,-7000
NBA,2026-02-12 00:11:00+00:00,CLE vs WAS,Moneyline,False,2026-02-11 21:26:28.718876+00:00,https://sportsbook.fanduel.com/navigation/nba?tab=upcoming&eventId=35244682,FanDuel,CLE,-100000
NBA,2026-02-12 00:11:00+00:00,CLE vs WAS,Moneyline,False,2026-02-11 21:26:28.718876+00:00,https://sportsbook.fanduel.com/navigation/nba?tab=upcoming&eventId=35244682,FanDuel,WAS,-100000
NBA,2026-02-12 00:11:00+00:00,MIL vs ORL,Moneyline,False,2026-02-11 21:26:28.718876+00:00,https://sportsbook.fanduel.com/navigation/nba?tab=upcoming&eventId=35244676,FanDuel,MIL,-340
NBA,2026-02-12 00:11:00+00:00,MIL vs ORL,Moneyline,False,2026-02-11 21:26:28.718876+00:00,https://sportsbook.fanduel.com/navigation/nba?tab=upcoming&eventId=35244676,FanDuel,ORL,250
NBA,2026-02-12 00:41:00+00:00,BKN vs IND,Moneyline,False,2026-02-11 21:26:28.718876+00:00,https://sportsbook.fanduel.com/navigation/nba?tab=upcoming&eventId=35244722,FanDuel,BKN,-370
NBA,2026-02-12 00:41:00+00:00,BKN vs IND,Moneyline,False,2026-02-11 21:26:28.718876+00:00,https://sportsbook.fanduel.com/navigation/nba?tab=upcoming&eventId=35244722,FanDuel,IND,265
NBA,2026-02-12 00:42:00+00:00,BOS vs CHI,Moneyline,False,2026-02-11 21:26:28.718876+00:00,https://sportsbook.fanduel.com/navigation/nba?tab=upcoming&eventId=35244725,FanDuel,BOS,-100000
NBA,2026-02-12 00:42:00+00:00,BOS vs CHI,Moneyline,False,2026-02-11 21:26:28.718876+00:00,https://sportsbook.fanduel.com/navigation/nba?tab=upcoming&eventId=35244725,FanDuel,CHI,10000
NBA,2026-02-12 00:42:00+00:00,NYK vs PHI,Moneyline,False,2026-02-11 21:26:28.718876+00:00,https://sportsbook.fanduel.com/navigation/nba?tab=upcoming&eventId=35244714,FanDuel,NYK,-50000
NBA,2026-02-12 00:42:00+00:00,NYK vs PHI,Moneyline,False,2026-02-11 21:26:28.718876+00:00,https://sportsbook.fanduel.com/navigation/nba?tab=upcoming&eventId=35244714,FanDuel,PHI,3500
NBA,2026-02-12 00:43:00+00:00,DET vs TOR,Moneyline,False,2026-02-11 21:26:28.718876+00:00,https://sportsbook.fanduel.com/navigation/nba?tab=upcoming&eventId=35244720,FanDuel,DET,-20000
